QUERY_HASH,SCAN_TYPE,TABLE_NAME,COLUMN_NAME,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
c5226d2d26b10b8e,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,226916483,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
f583dab1166e483f,COLUMN_SCAN,part,p_type,200000,1375,247858,"TableScan Impl: ColumnVsValue p_type = 'SMALL ANODIZED COPPER'"
f583dab1166e483f,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5623280,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
f583dab1166e483f,COLUMN_SCAN,region,r_name,5,1,14569,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
465e87c932b6fe07,COLUMN_SCAN,orders,o_comment,1500000,1483941,270240851,"TableScan Impl: ColumnLike o_comment NOT LIKE '%express%packages%'"
8b8500a6b2648a1c,COLUMN_SCAN,part,p_name,200000,10906,11641510,"TableScan Impl: ColumnLike p_name LIKE '%honeydew%'"
8b8500a6b2648a1c,REFERENCE_SCAN,partsupp,ps_suppkey,1307700,326925,78628228,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
8b8500a6b2648a1c,REFERENCE_SCAN,lineitem,l_suppkey,1307700,326925,78628228,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
b6003043b058a6bd,COLUMN_SCAN,lineitem,l_receiptdate,6001215,914792,16611339,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
b6003043b058a6bd,REFERENCE_SCAN,lineitem,l_commitdate,914792,576634,64871917,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
b6003043b058a6bd,REFERENCE_SCAN,lineitem,l_receiptdate,914792,576634,64871917,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
b6003043b058a6bd,REFERENCE_SCAN,lineitem,l_shipdate,576634,109206,37835084,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
b6003043b058a6bd,REFERENCE_SCAN,lineitem,l_commitdate,576634,109206,37835084,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
b6003043b058a6bd,REFERENCE_SCAN,lineitem,l_shipmode,109206,31122,9331464,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('MAIL', 'TRUCK')"
6c5c5a51bb08856a,COLUMN_SCAN,customer,c_mktsegment,150000,29949,397699,"TableScan Impl: ColumnVsValue c_mktsegment = 'MACHINERY'"
6c5c5a51bb08856a,COLUMN_SCAN,orders,o_orderdate,1500000,727908,6834196,"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-16'"
6c5c5a51bb08856a,COLUMN_SCAN,lineitem,l_shipdate,6001215,3239288,24447360,"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-16'"
58583c4a92ce862b,COLUMN_SCAN,lineitem,l_receiptdate,6001215,908518,15509177,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
58583c4a92ce862b,REFERENCE_SCAN,lineitem,l_commitdate,908518,574043,64297980,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
58583c4a92ce862b,REFERENCE_SCAN,lineitem,l_receiptdate,908518,574043,64297980,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
58583c4a92ce862b,REFERENCE_SCAN,lineitem,l_shipdate,574043,108890,44118201,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
58583c4a92ce862b,REFERENCE_SCAN,lineitem,l_commitdate,574043,108890,44118201,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
58583c4a92ce862b,REFERENCE_SCAN,lineitem,l_shipmode,108890,31084,11633730,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('TRUCK', 'RAIL')"
cd4921a1f3b28820,COLUMN_SCAN,orders,o_orderdate,1500000,55500,2018145,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-02-01' AND '1997-05-01'"
cd4921a1f3b28820,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,223843407,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
cd4921a1f3b28820,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,223843407,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
aa5f95834def4b13,COLUMN_SCAN,orders,o_orderdate,1500000,227597,4164976,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
aa5f95834def4b13,COLUMN_SCAN,region,r_name,5,1,10728,"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
aa5f95834def4b13,REFERENCE_SCAN,customer,c_nationkey,184970,7375,5194112,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
aa5f95834def4b13,REFERENCE_SCAN,supplier,s_nationkey,184970,7375,5194112,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
bff8a18c8b39d064,COLUMN_SCAN,orders,o_orderdate,1500000,56592,2288515,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-09-01' AND '1993-12-01'"
bff8a18c8b39d064,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,234899251,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
bff8a18c8b39d064,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,234899251,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
e81f164c70c49f5,COLUMN_SCAN,nation,n_name,25,1,17616,"TableScan Impl: ColumnVsValue n_name = 'ROMANIA'"
e81f164c70c49f5,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,264671873,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
e81f164c70c49f5,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,264671873,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
e81f164c70c49f5,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,264427638,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
e81f164c70c49f5,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,264427638,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
e81f164c70c49f5,COLUMN_SCAN,orders,o_orderstatus,1500000,729413,9246696,"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
571c6f5b01481c8d,COLUMN_SCAN,part,p_name,200000,2071,233261,"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'steel' AND 'steem'"
571c6f5b01481c8d,COLUMN_SCAN,lineitem,l_shipdate,6001215,908721,13624537,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
571c6f5b01481c8d,COLUMN_SCAN,nation,n_name,25,1,20466,"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
981ab6f3c0fba379,COLUMN_SCAN,supplier,s_comment,10000,4,2462157,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
981ab6f3c0fba379,COLUMN_SCAN,part,p_brand,200000,192130,3510841,"TableScan Impl: ColumnVsValue p_brand != 'Brand#23'"
981ab6f3c0fba379,REFERENCE_SCAN,part,p_type,192130,185752,39856374,"TableScan Impl: ExpressionEvaluator p_type < 'ECONOMY BURNISHED' OR p_type >= 'ECONOMY BURNISHEE'"
981ab6f3c0fba379,REFERENCE_SCAN,part,p_type,192130,185752,39856374,"TableScan Impl: ExpressionEvaluator p_type < 'ECONOMY BURNISHED' OR p_type >= 'ECONOMY BURNISHEE'"
981ab6f3c0fba379,REFERENCE_SCAN,part,p_size,185752,29994,8189600,"TableScan Impl: ExpressionEvaluator (p_size) IN (32, 20, 11, 3, 10, 8, 2, 21)"
6f83053b385bba38,COLUMN_SCAN,orders,o_orderdate,1500000,57138,2097482,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"
6f83053b385bba38,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,230007600,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
6f83053b385bba38,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,230007600,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
9fd4535b3eff7cf9,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,16520660,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
9fd4535b3eff7cf9,REFERENCE_SCAN,nation,n_name,1828450,5687,183300634,"TableScan Impl: ExpressionEvaluator (n_name = 'MOZAMBIQUE' AND n_name = 'KENYA') OR (n_name = 'KENYA' AND n_name = 'MOZAMBIQUE')"
9fd4535b3eff7cf9,REFERENCE_SCAN,nation,n_name,1828450,5687,183300634,"TableScan Impl: ExpressionEvaluator (n_name = 'MOZAMBIQUE' AND n_name = 'KENYA') OR (n_name = 'KENYA' AND n_name = 'MOZAMBIQUE')"
9fd4535b3eff7cf9,REFERENCE_SCAN,nation,n_name,1828450,5687,183300634,"TableScan Impl: ExpressionEvaluator (n_name = 'MOZAMBIQUE' AND n_name = 'KENYA') OR (n_name = 'KENYA' AND n_name = 'MOZAMBIQUE')"
9fd4535b3eff7cf9,REFERENCE_SCAN,nation,n_name,1828450,5687,183300634,"TableScan Impl: ExpressionEvaluator (n_name = 'MOZAMBIQUE' AND n_name = 'KENYA') OR (n_name = 'KENYA' AND n_name = 'MOZAMBIQUE')"
57385ec32b192baf,COLUMN_SCAN,orders,o_orderdate,1500000,55973,3030766,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-12-01' AND '1994-03-01'"
57385ec32b192baf,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,231630250,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
57385ec32b192baf,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,231630250,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
b081e1bcabc36e2a,COLUMN_SCAN,nation,n_name,25,1,15640,"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
b081e1bcabc36e2a,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,284020748,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
b081e1bcabc36e2a,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,284020748,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
b081e1bcabc36e2a,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,261542153,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
b081e1bcabc36e2a,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,261542153,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
b081e1bcabc36e2a,COLUMN_SCAN,orders,o_orderstatus,1500000,729413,13786742,"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
7b7ce9fe033a741c,COLUMN_SCAN,part,p_size,200000,4103,170986,"TableScan Impl: ColumnVsValue p_size = 16"
7b7ce9fe033a741c,REFERENCE_SCAN,part,p_type,4103,823,52355,"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
7b7ce9fe033a741c,COLUMN_SCAN,region,r_name,5,1,12170,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
7b7ce9fe033a741c,COLUMN_SCAN,region,r_name,5,1,13205,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
17b24b60f3dab330,COLUMN_SCAN,part,p_container,200000,5091,260665,"TableScan Impl: ColumnVsValue p_container = 'MED CAN'"
17b24b60f3dab330,REFERENCE_SCAN,part,p_brand,5091,221,36293,"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
9fcc5a928e631938,COLUMN_SCAN,part,p_type,200000,1307,150740,"TableScan Impl: ColumnVsValue p_type = 'MEDIUM BRUSHED COPPER'"
9fcc5a928e631938,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5769356,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
9fcc5a928e631938,COLUMN_SCAN,region,r_name,5,1,13459,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
923c311ee6d45e68,COLUMN_SCAN,part,p_type,200000,1329,155817,"TableScan Impl: ColumnVsValue p_type = 'MEDIUM POLISHED STEEL'"
923c311ee6d45e68,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5701988,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
923c311ee6d45e68,COLUMN_SCAN,region,r_name,5,1,14072,"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
ad42d53685407bb6,COLUMN_SCAN,part,p_size,200000,4006,226593,"TableScan Impl: ColumnVsValue p_size = 4"
ad42d53685407bb6,REFERENCE_SCAN,part,p_type,4006,780,64237,"TableScan Impl: ColumnLike p_type LIKE '%TIN'"
ad42d53685407bb6,COLUMN_SCAN,region,r_name,5,1,14189,"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
ad42d53685407bb6,COLUMN_SCAN,region,r_name,5,1,12727,"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
92ce57a543805c71,COLUMN_SCAN,orders,o_orderdate,1500000,227783,4363742,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
92ce57a543805c71,COLUMN_SCAN,region,r_name,5,1,9575,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
92ce57a543805c71,REFERENCE_SCAN,customer,c_nationkey,178196,6991,5258338,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
92ce57a543805c71,REFERENCE_SCAN,supplier,s_nationkey,178196,6991,5258338,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
d92444e9d6c9cf37,COLUMN_SCAN,orders,o_orderdate,1500000,57683,2051935,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-11-01' AND '1995-02-01'"
d92444e9d6c9cf37,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,229898280,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
d92444e9d6c9cf37,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,229898280,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
2986200fe4c032f1,REFERENCE_SCAN,part,p_brand,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_brand,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_brand,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_container,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_container,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_container,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_size,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_size,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED B2986200fe4c032f1,COLUMN_SCAN,lineitem,l_shipinstruct,6001215,1500048,23822469,"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_shipmode,1500048,214377,89361313,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('AIR', 'AIR REG')"
2986200fe4c032f1,REFERENCE_SCAN,part,p_size,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
2986200fe4c032f1,REFERENCE_SCAN,lineitem,l_quantity,214377,112,84833556,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 39) AND l_quantity >= 29) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#11') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 17) AND l_quantity >= 7) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#11')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#21')"
b6b54ffbe41d16c0,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,27128058,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
b6b54ffbe41d16c0,REFERENCE_SCAN,nation,n_name,1828450,6134,187230908,"TableScan Impl: ExpressionEvaluator (n_name = 'ARGENTINA' AND n_name = 'CHINA') OR (n_name = 'CHINA' AND n_name = 'ARGENTINA')"
b6b54ffbe41d16c0,REFERENCE_SCAN,nation,n_name,1828450,6134,187230908,"TableScan Impl: ExpressionEvaluator (n_name = 'ARGENTINA' AND n_name = 'CHINA') OR (n_name = 'CHINA' AND n_name = 'ARGENTINA')"
b6b54ffbe41d16c0,REFERENCE_SCAN,nation,n_name,1828450,6134,187230908,"TableScan Impl: ExpressionEvaluator (n_name = 'ARGENTINA' AND n_name = 'CHINA') OR (n_name = 'CHINA' AND n_name = 'ARGENTINA')"
